N30698	news	newsus	Cranes remove bus partially swallowed by Pittsburgh sinkhole	A bus that was partially swallowed when a sinkhole opened during morning rush hour in downtown Pittsburgh has been removed from the hole. Authorities said earlier Monday that two cranes arrived to remove the city bus.	https://assets.msn.com/labs/mind/AAJsSxE.html	[{"Label": "Pittsburgh", "Type": "G", "WikidataId": "Q1342", "Confidence": 0.985, "OccurrenceOffsets": [41], "SurfaceForms": ["Pittsburgh"]}]	[{"Label": "Pittsburgh", "Type": "G", "WikidataId": "Q1342", "Confidence": 0.985, "OccurrenceOffsets": [95], "SurfaceForms": ["Pittsburgh"]}]
N34567	news	newscrime	Grandfather charged in death of toddler who fell on cruise ship in Puerto Rico	A grandfather who police say dropped his young niece from the 11th floor of a cruise ship docked in Puerto Rico in July has been accused of negligent homicide.	https://assets.msn.com/labs/mind/AAJvsg0.html	[{"Label": "Puerto Rico", "Type": "G", "WikidataId": "Q1183", "Confidence": 0.992, "OccurrenceOffsets": [67], "SurfaceForms": ["Puerto Rico"]}]	[{"Label": "Puerto Rico", "Type": "G", "WikidataId": "Q1183", "Confidence": 0.992, "OccurrenceOffsets": [100], "SurfaceForms": ["Puerto Rico"]}]
N54225	news	newsus	Multiple Houses on Fire After Plane Crashes in NJ	At least two houses are on fire in Colonia, New Jersey, after a plane crash, according to the Colonia Fire Department. A Cessna 414 crashed into a home on Berkley Avenue at 11 a.m. Tuesday, according to the FAA. The FAA will conduct an investigation into the cause of the crash. The number of people aboard and their conditions are unknown. The area is a heavy residential area with tree-lined streets. News 4's Dennis Protsko, who is part of the...	https://assets.msn.com/labs/mind/AAJwuEY.html	[]	[{"Label": "Federal Aviation Administration", "Type": "O", "WikidataId": "Q335357", "Confidence": 0.998, "OccurrenceOffsets": [207, 216], "SurfaceForms": ["FAA", "FAA"]}, {"Label": "Cessna", "Type": "O", "WikidataId": "Q308889", "Confidence": 1.0, "OccurrenceOffsets": [121], "SurfaceForms": ["Cessna"]}, {"Label": "New Jersey", "Type": "G", "WikidataId": "Q1408", "Confidence": 0.998, "OccurrenceOffsets": [44], "SurfaceForms": ["New Jersey"]}, {"Label": "Colonia, New Jersey", "Type": "G", "WikidataId": "Q978569", "Confidence": 1.0, "OccurrenceOffsets": [35], "SurfaceForms": ["Colonia"]}]
N32852	news	newsus	Nearly $400M worth of cocaine and marijuana intercepted by US Coast Guard	The U.S. Coast Guard announced that it seized nearly $367 million of cocaine and about 11,000 pounds of marijuana worth an estimated $10.1 million at a Florida port.	https://assets.msn.com/labs/mind/AAJwQnu.html	[{"Label": "United States Coast Guard", "Type": "O", "WikidataId": "Q11224", "Confidence": 1.0, "OccurrenceOffsets": [59], "SurfaceForms": ["US Coast Guard"]}]	[{"Label": "United States Coast Guard", "Type": "O", "WikidataId": "Q11224", "Confidence": 1.0, "OccurrenceOffsets": [4], "SurfaceForms": ["U.S. Coast Guard"]}, {"Label": "Florida", "Type": "G", "WikidataId": "Q812", "Confidence": 1.0, "OccurrenceOffsets": [152], "SurfaceForms": ["Florida"]}]
N55833	news	newscrime	Oldham County man charged, injuring victim during shooting practice		https://assets.msn.com/labs/mind/AAJynWv.html	[{"Label": "Oldham County, Kentucky", "Type": "G", "WikidataId": "Q505515", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Oldham County"]}]	[]
N64467	news	newsus	Former Fox News hosts want out of non-disclosure agreements	In the wake of the Me Too movement, women are calling them unfair silencers that sweep sexual misconduct claims under the rug	https://assets.msn.com/labs/mind/AAJzGHw.html	[{"Label": "Fox News", "Type": "M", "WikidataId": "Q186068", "Confidence": 1.0, "OccurrenceOffsets": [7], "SurfaceForms": ["Fox News"]}]	[{"Label": "Me Too movement", "Type": "P", "WikidataId": "Q42133786", "Confidence": 0.984, "OccurrenceOffsets": [19], "SurfaceForms": ["Me Too"]}]
N3142	health	health-news	Teen wins science competition with liquid bandage invention	Kara Fan beat nine other finalists and hundreds of students who submitted ideas in the 3M​ Young Scientist Challenge, winning $25,000.	https://assets.msn.com/labs/mind/AAJBaFo.html	[{"Label": "WINS (AM)", "Type": "M", "WikidataId": "Q3564690", "Confidence": 0.909, "OccurrenceOffsets": [5], "SurfaceForms": ["wins"]}]
N13912	travel	traveltips	A lawyer reveals a legal nightmare you can face on a cruise ship	Cruise ship passengers can be exposed to legal systems that don't provide the same protections they would find in the US.	https://assets.msn.com/labs/mind/BBUyNUl.html	[]	[{"Label": "Cruise ship", "Type": "C", "WikidataId": "Q39804", "Confidence": 0.999, "OccurrenceOffsets": [0], "SurfaceForms": ["Cruise"]}]
N29802	finance	finance-companies	Barneys Is Sold for Scrap, Ending an Era	Authentic Brands Group will take control of the Barneys name   one that has been part of the Manhattan landscape since 1923   and license it to other companies like Saks Fifth Avenue. The firm B. Riley Financial is preparing to liquidate Barneys' high-end wares, at its five stores and two Warehouse locations, starting with private sale events for Barneys' "most loyal" shoppers next week.	https://assets.msn.com/labs/mind/AAJHDUC.html	[{"Label": "Barneys New York", "Type": "O", "WikidataId": "Q59465", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Barneys"]}, {"Label": "Ship breaking", "Type": "C", "WikidataId": "Q336332", "Confidence": 1.0, "OccurrenceOffsets": [11], "SurfaceForms": ["Sold for Scrap"]}]	[{"Label": "Barneys New York", "Type": "O", "WikidataId": "Q59465", "Confidence": 1.0, "OccurrenceOffsets": [48, 238, 349], "SurfaceForms": ["Barneys", "Barneys", "Barneys"]}, {"Label": "Manhattan", "Type": "G", "WikidataId": "Q11299", "Confidence": 0.999, "OccurrenceOffsets": [93], "SurfaceForms": ["Manhattan"]}, {"Label": "Saks Fifth Avenue", "Type": "O", "WikidataId": "Q2723882", "Confidence": 1.0, "OccurrenceOffsets": [165], "SurfaceForms": ["Saks Fifth Avenue"]}, {"Label": "Authentic Brands Group", "Type": "O", "WikidataId": "Q17004742", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Authentic Brands Group"]}]
N44462	news	newscrime	Louisville man who shot at LMPD officer sentenced to 10 more years in prison	A Louisville man convicted of shooting at an officer was sentenced Friday. Judge David Hale sentenced Elijah Eubanks, 22, to 119 months in prison for a federal weapons charge. Sign up for our Newsletters In March 2018, Eubanks opened fire on an officer who was attempting to question him while he was in his vehicle with another person. No officers were hit, but Eubanks was shot multiple times when officers returned fire. Eubanks was previously...	https://assets.msn.com/labs/mind/AAJIlff.html	[{"Label": "Louisville, Kentucky", "Type": "G", "WikidataId": "Q43668", "Confidence": 0.998, "OccurrenceOffsets": [0], "SurfaceForms": ["Louisville"]}, {"Label": "Louisville Metro Police Department", "Type": "O", "WikidataId": "Q6689515", "Confidence": 1.0, "OccurrenceOffsets": [27], "SurfaceForms": ["LMPD"]}]	[{"Label": "Louisville, Kentucky", "Type": "G", "WikidataId": "Q43668", "Confidence": 0.998, "OccurrenceOffsets": [2], "SurfaceForms": ["Louisville"]}, {"Label": "David J. Hale", "Type": "P", "WikidataId": "Q16196969", "Confidence": 0.98, "OccurrenceOffsets": [81], "SurfaceForms": ["David Hale"]}]
N29948	lifestyle	lifestyle-news-feature	A White Woman Searches for Her Black Family	DNA testing tells people a lot about their geographic ancestry, prompting difficult questions about racial identity and belonging. "In my heart, I feel a connection."	https://assets.msn.com/labs/mind/AAJIcRT.html	[{"Label": "Black Guerrilla Family", "Type": "O", "WikidataId": "Q2036610", "Confidence": 0.936, "OccurrenceOffsets": [31], "SurfaceForms": ["Black Family"]}]	[{"Label": "DNA", "Type": "U", "WikidataId": "Q7430", "Confidence": 0.995, "OccurrenceOffsets": [0], "SurfaceForms": ["DNA"]}]
N4486	news	newsus	Florida air show crash: Pilot killed when plane crashes	An airplane crashed Friday afternoon at an air show in Florida, killing the pilot, Martin County Sheriff William Snyder said.	https://assets.msn.com/labs/mind/AAJIgh9.html	[{"Label": "Air show", "Type": "U", "WikidataId": "Q1070669", "Confidence": 1.0, "OccurrenceOffsets": [8], "SurfaceForms": ["air show"]}, {"Label": "Florida", "Type": "G", "WikidataId": "Q812", "Confidence": 0.998, "OccurrenceOffsets": [0], "SurfaceForms": ["Florida"]}]	[{"Label": "Air show", "Type": "U", "WikidataId": "Q1070669", "Confidence": 1.0, "OccurrenceOffsets": [43], "SurfaceForms": ["air show"]}, {"Label": "Florida", "Type": "G", "WikidataId": "Q812", "Confidence": 0.998, "OccurrenceOffsets": [55], "SurfaceForms": ["Florida"]}]
N5398	news	newscrime	Suspects identified following hours-long SWAT standoff on South 34th Street		https://assets.msn.com/labs/mind/AAJInNC.html	[{"Label": "34th Street (Manhattan)", "Type": "S", "WikidataId": "Q110049", "Confidence": 0.968, "OccurrenceOffsets": [64], "SurfaceForms": ["34th Street"]}, {"Label": "SWAT", "Type": "U", "WikidataId": "Q324563", "Confidence": 0.997, "OccurrenceOffsets": [41], "SurfaceForms": ["SWAT"]}]	[]
N14761	weather	weathertopstories	Niagara Falls: Boat stuck on rocks 101 years dislodged	High winds and heavy rains dislodged the remains of a barge in the rapids above Niagara Falls that had been there 101 years.	https://assets.msn.com/labs/mind/AAJKC6B.html	[]	[]
N47020	news	newsopinion	The News In Cartoons	News as seen through the eyes of the nation's editorial cartoonists.	https://assets.msn.com/labs/mind/AAJ7oYd.html	[]	[]
N65112	news	newscrime	Family says 16-year-old was victim hit, killed on I-64	The person struck by 5 vehicles on Interstate 64 Friday night was a 16-year-old girl, according to family members. The girl's father, Ronnie Click, spoke with WHAS11 News Saturday and said his daughter Brea was killed in that incident. Police responded to I-64 near the 22nd Street exit after they received reports that a person had been hit while walking in the slow lane. RELATED: LMPD: Pedestrian struck and killed on I-64 E at 22nd Street Once...	https://assets.msn.com/labs/mind/AAJL9u5.html	[{"Label": "Interstate 64", "Type": "S", "WikidataId": "Q94388", "Confidence": 1.0, "OccurrenceOffsets": [50], "SurfaceForms": ["I-64"]}]	[{"Label": "Interstate 64", "Type": "S", "WikidataId": "Q94388", "Confidence": 1.0, "OccurrenceOffsets": [35, 256], "SurfaceForms": ["Interstate 64", "I-64"]}, {"Label": "Louisville Metro Police Department", "Type": "O", "WikidataId": "Q6689515", "Confidence": 1.0, "OccurrenceOffsets": [383], "SurfaceForms": ["LMPD"]}, {"Label": "WHAS-TV", "Type": "M", "WikidataId": "Q7950052", "Confidence": 1.0, "OccurrenceOffsets": [159], "SurfaceForms": ["WHAS11"]}]
N31699	news	newscrime	Woman stabbed in 2015 home invasion suing 911 dispatch company	Breann Lasley has filed a civil lawsuit against Priority Dispatch Corp., alleging "gross negligence," but the company said its system was never used.	https://assets.msn.com/labs/mind/AAJICQp.html	[]	[]
N37159	foodanddrink	restaurantsandnews	National Sandwich Day: Where to score free subs and meal deals Sunday	National Sandwich Day is a day for free food, deals and discounts at Jimmy John's, Jersey Mike's Subs, Subway, Potbelly Sandwich Shop and more.	https://assets.msn.com/labs/mind/AAJIGKN.html	[]	[{"Label": "Jimmy John's", "Type": "O", "WikidataId": "Q1689380", "Confidence": 0.999, "OccurrenceOffsets": [69], "SurfaceForms": ["Jimmy John's"]}, {"Label": "Subway (restaurant)", "Type": "O", "WikidataId": "Q244457", "Confidence": 1.0, "OccurrenceOffsets": [103], "SurfaceForms": ["Subway"]}, {"Label": "Potbelly Sandwich Shop", "Type": "N", "WikidataId": "Q7234777", "Confidence": 1.0, "OccurrenceOffsets": [111], "SurfaceForms": ["Potbelly Sandwich Shop"]}, {"Label": "Jersey Mike's Subs", "Type": "O", "WikidataId": "Q6184897", "Confidence": 1.0, "OccurrenceOffsets": [83], "SurfaceForms": ["Jersey Mike's Subs"]}]
N61101	news	newscrime	Resident recalls moments leading up to fatal shooting in Russell neighborhood	In the Russell neighborhood, crime tape has become a well known sight that's why Lisa Tutt encourages her son and his friends to hang out at her house. READ THE FULL STORY:Resident recalls moments leading up to fatal shooting in Russell neighborhood Sign up for our Newsletters CHECK OUT WLKY:Live. Local. Late-Breaking. Get the top Louisville news, weather and sports from the team at WLKY   online, anytime.	https://assets.msn.com/labs/mind/AAJLbVA.html	[]	[]
N34333	autos	autosnews	WB Lanes Of I-70 At Vail Pass Reopen After Semi Crash	A semi crash closed westbound lanes of Interstate 70 on Monday morning. The semi came to a stop over the center concrete barrier.	https://assets.msn.com/labs/mind/AAJuDzb.html	[{"Label": "Vail Pass", "Type": "L", "WikidataId": "Q124381", "Confidence": 1.0, "OccurrenceOffsets": [20], "SurfaceForms": ["Vail Pass"]}]	[]
N10438	lifestyle	lifestylebuzz	Pope Lick Legend: Loved ones of those who died on trestle push for change	Legends of a monster living under a dangerous train trestle have lured people to a quiet Louisville creek for decades. Some swear they have seen proof of a human-goat hybrid terrorizing the area. Others leave with no sightings and no story to tell. Those are the lucky ones. The story of a "Pope Lick Monster" or "Goatman" haunting the trestle at Pope Lick Creek has been commonplace in Louisville even becoming the focus of a movie in the late...	https://assets.msn.com/labs/mind/AAJNvrB.html	[]	[{"Label": "Louisville, Kentucky", "Type": "G", "WikidataId": "Q43668", "Confidence": 0.953, "OccurrenceOffsets": [89, 387], "SurfaceForms": ["Louisville", "Louisville"]}, {"Label": "Pope Lick Monster", "Type": "U", "WikidataId": "Q7229213", "Confidence": 1.0, "OccurrenceOffsets": [291, 314, 347], "SurfaceForms": ["Pope Lick Monster", "Goatman", "Pope"]}]
N61355	news	newscrime	2 Murder suspects escape from Monterey County, California, Jail	The suspects are considered dangerous and should not be approached. Anyone who sees them should call 911 immediately.	https://assets.msn.com/labs/mind/AAJNt0y.html	[{"Label": "Monterey County, California", "Type": "G", "WikidataId": "Q108072", "Confidence": 1.0, "OccurrenceOffsets": [30], "SurfaceForms": ["Monterey County"]}, {"Label": "California", "Type": "G", "WikidataId": "Q99", "Confidence": 1.0, "OccurrenceOffsets": [47], "SurfaceForms": ["California"]}]	[]
N21164	news	newsus	Pirates kidnap nine crew members from cargo ship off coast of Benin	Pirates boarded a shipping vessel and kidnapped nine crew members off the coast of Benin in West Africa early Saturday morning, according to J.J. Ugland, the Norwegian shipping company which owns the vessel.	https://assets.msn.com/labs/mind/AAJNxk1.html	[{"Label": "Benin", "Type": "G", "WikidataId": "Q962", "Confidence": 1.0, "OccurrenceOffsets": [62], "SurfaceForms": ["Benin"]}]	[{"Label": "Benin", "Type": "G", "WikidataId": "Q962", "Confidence": 1.0, "OccurrenceOffsets": [83], "SurfaceForms": ["Benin"]}, {"Label": "J. J. Ugland", "Type": "O", "WikidataId": "Q6106159", "Confidence": 1.0, "OccurrenceOffsets": [141], "SurfaceForms": ["J.J. Ugland"]}, {"Label": "West Africa", "Type": "G", "WikidataId": "Q4412", "Confidence": 1.0, "OccurrenceOffsets": [92], "SurfaceForms": ["West Africa"]}]
N22976	news	newsus	The Sante Fe High School massacre suspect isn't fit to stand trial and will get psychiatric treatment, attorney says	Dimitrios Pagourtzis is accused of killing eight students and two teachers at his Texas high school last year.	https://assets.msn.com/labs/mind/AAJQytF.html	[]	[{"Label": "Santa Fe High School shooting", "Type": "N", "WikidataId": "Q53725630", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Dimitrios Pagourtzis"]}, {"Label": "Texas High School", "Type": "F", "WikidataId": "Q7707730", "Confidence": 1.0, "OccurrenceOffsets": [82], "SurfaceForms": ["Texas high school"]}]
N2511	foodanddrink	foodnews	Krispy Kreme orders Minnesota student who bought, resold doughnuts to 'shut down operations'	The people of Minnesota appear to once again be without Krispy Kreme doughnuts.	https://assets.msn.com/labs/mind/AAJPaAb.html	[{"Label": "Krispy Kreme", "Type": "O", "WikidataId": "Q1192805", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Krispy Kreme"]}, {"Label": "Minnesota", "Type": "G", "WikidataId": "Q1527", "Confidence": 0.993, "OccurrenceOffsets": [20], "SurfaceForms": ["Minnesota"]}]	[{"Label": "Krispy Kreme", "Type": "O", "WikidataId": "Q1192805", "Confidence": 1.0, "OccurrenceOffsets": [56], "SurfaceForms": ["Krispy Kreme"]}, {"Label": "Minnesota", "Type": "G", "WikidataId": "Q1527", "Confidence": 0.993, "OccurrenceOffsets": [14], "SurfaceForms": ["Minnesota"]}]
N48390	travel	travelnews	First round of auctions begin for Joe Ley Antiques		https://assets.msn.com/labs/mind/AAJUlMn.html	[]	[]
N58224	news	newscrime	13-year-old charged with two murders escapes custody in North Carolina	Officials said they have concerns for public safety due to the teen's "prior history of assaultive and unpredictable behavior."	https://assets.msn.com/labs/mind/AAJUr74.html	[{"Label": "North Carolina", "Type": "G", "WikidataId": "Q1454", "Confidence": 0.987, "OccurrenceOffsets": [56], "SurfaceForms": ["North Carolina"]}]	[]
N48742	news	newscrime	Before his execution, a death row inmate told his victim's family he forgives them	Charles Rhines, who was convicted of murder in the brutal stabbing of a 22-year-old man in 1992, was executed in South Dakota Monday, the state's attorney general said, after the Supreme Court denied a last-ditch appeal of his case.	https://assets.msn.com/labs/mind/AAJT0gz.html	[]	[{"Label": "South Dakota", "Type": "G", "WikidataId": "Q1211", "Confidence": 0.999, "OccurrenceOffsets": [113], "SurfaceForms": ["South Dakota"]}]
N35458	finance	markets	Brazil oil auction a 'total disaster' as bidders stay away	Brazil's largest-ever auction of oil deposits flopped, sending the real tumbling, after state-controlled Petroleo Brasileiro SA did most of the bidding while other major oil companies stayed away.	https://assets.msn.com/labs/mind/AAJX4Yv.html	[{"Label": "Brazil", "Type": "G", "WikidataId": "Q155", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Brazil"]}]	[{"Label": "Petrobras", "Type": "O", "WikidataId": "Q210047", "Confidence": 1.0, "OccurrenceOffsets": [105], "SurfaceForms": ["Petroleo Brasileiro SA"]}, {"Label": "Brazil", "Type": "G", "WikidataId": "Q155", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Brazil"]}]
N24611	news	newscrime	Former Jewish Hospital nurse to be arraigned on sexual abuse of patient charge	According to court documents, Dorsey told the woman "repeatedly" that, "I would like to video you."	https://assets.msn.com/labs/mind/AAJY1Ib.html	[{"Label": "Jewish Hospital (Cincinnati, Ohio)", "Type": "F", "WikidataId": "Q6189853", "Confidence": 0.909, "OccurrenceOffsets": [7], "SurfaceForms": ["Jewish Hospital"]}]	[]
N37509	news	newsus	A man dies in Hawaii after falling into a lava tube in his yard	An elderly man died after falling into a lava tube on his property in Hilo, Hawaii, police announced on Wednesday.	https://assets.msn.com/labs/mind/AAJXRro.html	[]	[{"Label": "Hawaii (island)", "Type": "L", "WikidataId": "Q68740", "Confidence": 0.906, "OccurrenceOffsets": [76], "SurfaceForms": ["Hawaii"]}, {"Label": "Hilo, Hawaii", "Type": "G", "WikidataId": "Q216258", "Confidence": 1.0, "OccurrenceOffsets": [70], "SurfaceForms": ["Hilo"]}]
N21773	travel	travelnews	Lumber spilled on I-71 following rollover crash; Lanes shut down		https://assets.msn.com/labs/mind/BBWpC9z.html	[{"Label": "Interstate 71", "Type": "S", "WikidataId": "Q94639", "Confidence": 1.0, "OccurrenceOffsets": [18], "SurfaceForms": ["I-71"]}]	[]
N41011	news	newsworld	For the first time, a man has been sentenced for sexual slavery by the International Criminal Court. He got 30 years.	Bosco Ntaganda is a former Congolese rebel nicknamed the "Terminator." The ICC convicted him on 18 counts including murder, sexual slavery and using child soldiers.	https://assets.msn.com/labs/mind/BBWpQyW.html	[{"Label": "International Criminal Court", "Type": "F", "WikidataId": "Q47488", "Confidence": 1.0, "OccurrenceOffsets": [71], "SurfaceForms": ["International Criminal Court"]}]	[{"Label": "Bosco Ntaganda", "Type": "P", "WikidataId": "Q247250", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Bosco Ntaganda"]}, {"Label": "International Criminal Court", "Type": "F", "WikidataId": "Q47488", "Confidence": 1.0, "OccurrenceOffsets": [75], "SurfaceForms": ["ICC"]}]
N19041	news	newscrime	Kroger shooting: Suspect coming out of store fires at officers before they shoot him dead		https://assets.msn.com/labs/mind/BBWqJj9.html	[{"Label": "Kroger", "Type": "O", "WikidataId": "Q153417", "Confidence": 0.967, "OccurrenceOffsets": [0], "SurfaceForms": ["Kroger"]}]	[]
N25785	sports	football_nfl	OJ Simpson suing Vegas hotel for defamation over 2017 TMZ story claiming 'belligerence'		https://assets.msn.com/labs/mind/BBWtGQ1.html	[{"Label": "O. J. Simpson", "Type": "P", "WikidataId": "Q44473", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["OJ Simpson"]}, {"Label": "TMZ", "Type": "M", "WikidataId": "Q2630118", "Confidence": 0.996, "OccurrenceOffsets": [54], "SurfaceForms": ["TMZ"]}]	[]
N20678	sports	more_sports	Bode Miller delivered his twin boys after midwife didn't make it time for the birth	Bode Miller added yet another impressive title to his list of accomplishments Friday.	https://assets.msn.com/labs/mind/BBWERWB.html	[{"Label": "Bode Miller", "Type": "P", "WikidataId": "Q2129", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Bode Miller"]}]	[{"Label": "Bode Miller", "Type": "P", "WikidataId": "Q2129", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Bode Miller"]}]
N39317	news	newspolitics	Senior Trump official embellished résumé, had face on fake Time cover	State Dept. official Mina Chang claimed to be a Harvard Business School "alumna" who ran a nonprofit that worked in 40 countries.	https://assets.msn.com/labs/mind/BBWEmIj.html	[{"Label": "Donald Trump", "Type": "P", "WikidataId": "Q22686", "Confidence": 0.983, "OccurrenceOffsets": [7], "SurfaceForms": ["Trump"]}]	[{"Label": "Harvard Business School", "Type": "O", "WikidataId": "Q49126", "Confidence": 1.0, "OccurrenceOffsets": [48], "SurfaceForms": ["Harvard Business School"]}, {"Label": "United States Department of State", "Type": "O", "WikidataId": "Q789915", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["State Dept"]}]
N58114	autos	autosnews	2020 Ford Explorer launch hardly went according to plan, company admits		https://assets.msn.com/labs/mind/BBWEGnz.html	[{"Label": "Ford Explorer", "Type": "V", "WikidataId": "Q598084", "Confidence": 1.0, "OccurrenceOffsets": [5], "SurfaceForms": ["Ford Explorer"]}]	[
N20495	news	newscrime	Mother of missing Florida girl charged; human remains found	Police searching for a 5-year-old Florida girl who was reported missing last week by her mother found human remains in rural Alabama, authorities said Tuesday.	https://assets.msn.com/labs/mind/BBWEIZi.html	[{"Label": "Florida", "Type": "G", "WikidataId": "Q812", "Confidence": 0.999, "OccurrenceOffsets": [18], "SurfaceForms": ["Florida"]}]	[{"Label": "Alabama", "Type": "G", "WikidataId": "Q173", "Confidence": 0.999, "OccurrenceOffsets": [125], "SurfaceForms": ["Alabama"]}, {"Label": "Florida", "Type": "G", "WikidataId": "Q812", "Confidence": 0.999, "OccurrenceOffsets": [34], "SurfaceForms": ["Florida"]}]
N42977	news	newsus	'It's not over': Sarah Palin says she is fighting to repair her marriage	Former Alaska Gov. Sarah Palin said she learned her husband, Todd, wanted a divorce in an email from his lawyer and that the two are seeking counseling.	https://assets.msn.com/labs/mind/BBWF2FT.html	[{"Label": "Sarah Palin", "Type": "P", "WikidataId": "Q43144", "Confidence": 1.0, "OccurrenceOffsets": [17], "SurfaceForms": ["Sarah Palin"]}]	[{"Label": "Sarah Palin", "Type": "P", "WikidataId": "Q43144", "Confidence": 1.0, "OccurrenceOffsets": [19], "SurfaceForms": ["Sarah Palin"]}, {"Label": "Todd Palin", "Type": "P", "WikidataId": "Q1265214", "Confidence": 0.973, "OccurrenceOffsets": [61], "SurfaceForms": ["Todd"]}, {"Label": "Alaska", "Type": "G", "WikidataId": "Q797", "Confidence": 0.962, "OccurrenceOffsets": [7], "SurfaceForms": ["Alaska"]}, {"Label": "Governorship of Sarah Palin", "Type": "P", "WikidataId": "Q5589801", "Confidence": 0.999, "OccurrenceOffsets": [14], "SurfaceForms": ["Gov."]}]
N22407	finance	markets	Wealthy investors are bracing for a sharp stock sell-off in 2020	More than half of the world's wealthiest investors are hedging for a sharp drop in financial markets before the end of next year, says UBS.	https://assets.msn.com/labs/mind/BBWEQm9.html	[]	[{"Label": "UBS", "Type": "O", "WikidataId": "Q193199", "Confidence": 1.0, "OccurrenceOffsets": [135], "SurfaceForms": ["UBS"]}]
N14592	entertainment	entertainment-celebrity	Chrissy Teigen's weekend was basically a clapback double-header, plus more news	Chrissy Teigen gives us two more lessons in the art of the clapback. Plus, more celebrity news for Nov. 12, 2019.	https://assets.msn.com/labs/mind/BBWF0Kt.html	[{"Label": "Chrissy Teigen", "Type": "P", "WikidataId": "Q5111202", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Chrissy Teigen"]}]	[{"Label": "Chrissy Teigen", "Type": "P", "WikidataId": "Q5111202", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Chrissy Teigen"]}]
N17059	finance	finance-companies	No. 1 milk company declares bankruptcy amid drop in demand	Dean Foods blamed a decadeslong drop in milk consumption that has seen people turn to alternatives like soda, juice and almond milk.	https://assets.msn.com/labs/mind/BBWE1bu.html	[]	[{"Label": "Dean Foods", "Type": "O", "WikidataId": "Q645072", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Dean Foods"]}
N33677	tv	tv-celebrity	Marie Osmond 'chipped off a piece' of her kneecap when she fell on stage during performance	Marie Osmond reveals that she chipped her knee when she fell during her Las Vegas residency performance last week.	https://assets.msn.com/labs/mind/BBWExWW.html	[{"Label": "Marie Osmond", "Type": "P", "WikidataId": "Q465641", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Marie Osmond"]}]	[{"Label": "Marie Osmond", "Type": "P", "WikidataId": "Q465641", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Marie Osmond"]}, {"Label": "Las Vegas", "Type": "G", "WikidataId": "Q23768", "Confidence": 0.974, "OccurrenceOffsets": [72], "SurfaceForms": ["Las Vegas"]}
N7821	sports	football_nfl	'Monday Night Football' commentator under fire after belittling criticism of 49ers kicker for missed field goal	Joe Tessitore called out 49ers kicker Chase McLaughlin after he shanked a potential game-winning kick in San Francisco, and some fans weren't happy.	https://assets.msn.com/labs/mind/BBWEzFm.html	[{"Label": "San Francisco 49ers", "Type": "O", "WikidataId": "Q337758", "Confidence": 1.0, "OccurrenceOffsets": [77], "SurfaceForms": ["49ers"]}, {"Label": "Monday Night Football", "Type": "W", "WikidataId": "Q1088765", "Confidence": 1.0, "OccurrenceOffsets": [1], "SurfaceForms": ["Monday Night Football"]}]	[{"Label": "Joe Tessitore", "Type": "P", "WikidataId": "Q6212629", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Joe Tessitore"]}, {"Label": "San Francisco 49ers", "Type": "O", "WikidataId": "Q337758", "Confidence": 1.0, "OccurrenceOffsets": [25, 105], "SurfaceForms": ["49ers", "San Francisco"]}]
N6890	sports	football_ncaa	Colorado's buffalo mascot, Ralphie V, gets the boot for being too fast	Ralphie V's 12-year tenure as Colorado's live mascot is coming to an end due to safety concerns. Ralphie was running too fast for her handlers.	https://assets.msn.com/labs/mind/BBWF7Ej.html	[]	[{"Label": "Ralphie the Buffalo", "Type": "U", "WikidataId": "Q7288345", "Confidence": 0.955, "OccurrenceOffsets": [97], "SurfaceForms": ["Ralphie"]}]
